objectid,cat,man,bran,year,circa,xd,gd,cd,td,s,storfor,omit,locbox,locbag,expos,backp,manid,branid,mansafe,bransafe,xdsafe,gdsafe,cdsafe,tdsafe,ssafe,backpsafe
1124592831,5444g,Mimosa,Sunotype,1910,1,Velvet,Velvet,[base color unspecified],[weight unspecified],S.1,Sample book,0,11.0,11,12.0,,http://www.wikidata.org/entity/Q85723587,,Mimosa,Sunotype,Velvet,Velvet,[base_color_unspecified],[weight_unspecified],S.1,
703524705,5444h,Mimosa,Sunotype,1910,1,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],S.13,Sample book,0,11.0,11,12.0,,http://www.wikidata.org/entity/Q85723587,,Mimosa,Sunotype,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],S.13,
1118750194,5444i,Mimosa,Bromide,1910,1,[texture unspecified],Matte,[base color unspecified],Double Weight,B.2,Sample book,0,11.0,11,14.0,,http://www.wikidata.org/entity/Q85723587,,Mimosa,Bromide,[texture_unspecified],Matte,[base_color_unspecified],Double_Weight,B.2,
17840009,5444j,Mimosa,Bromide Special,1910,1,Fine Grained,Matte,White,Double Weight,B.18,Sample book,0,11.0,11,15.0,,http://www.wikidata.org/entity/Q85723587,,Mimosa,Bromide_Special,Fine_Grained,Matte,White,Double_Weight,B.18,
1224812268,5444k,Mimosa,Gravure,1910,1,Rough,Matte,White,Single Weight,G.2,Sample book,0,11.0,11,17.0,,http://www.wikidata.org/entity/Q85723587,,Mimosa,Gravure,Rough,Matte,White,Single_Weight,G.2,
47456387,5444l,Mimosa,Aurotype,1910,1,Smooth,Matte,White,Single Weight,G.1,Sample book,0,11.0,11,17.0,,http://www.wikidata.org/entity/Q85723587,,Mimosa,Aurotype,Smooth,Matte,White,Single_Weight,G.1,
2145796723,5561,Delop,[Indeterminate],1910,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,[not specified],Not exposed - package open,0,130.0,B,,,,,Delop,[Indeterminate],[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,[not_specified],
2145796722,5562,[Indeterminate],Bromide,1910,0,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,130.0,B,,,,,[Indeterminate],Bromide,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
2145796719,5565,Super Studio,Bromide,1910,1,[texture unspecified],Fine Luster,White,Double Weight,[not specified],Exposed - package open,0,130.0,D,,,,,Super_Studio,Bromide,[texture_unspecified],Fine_Luster,White,Double_Weight,[not_specified],
2145796767,5605,Griffin's,Noctona Gaslight Paper,1910,1,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,132.0,B,,,,,Griffins,Noctona_Gaslight_Paper,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
2145802813,5613,Vphota,Type 1,1910,1,[texture unspecified],Semi Matte,[base color unspecified],[weight unspecified],[not specified],Package only,0,15.0,4,0.0,,,,Vphota,Type_1,[texture_unspecified],Semi_Matte,[base_color_unspecified],[weight_unspecified],[not_specified],
243,99,Kodak,Velox,1911,0,[texture unspecified],Matte,[base color unspecified],[weight unspecified],Carbon (Velox),Not exposed - package sealed,0,4.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],Carbon_(Velox),
245,100,Kodak,Velox,1911,0,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Not exposed - package open,0,4.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
123821339,322,Kilborn,Kruxo,1911,1,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package sealed,0,12.0,B,,,,,Kilborn,Kruxo,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
1051538669,1501,Ansco,Cyko,1911,0,Smooth,Slight Luster,[base color unspecified],[weight unspecified],6 - Studio,Not exposed - package open,0,23.0,C,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,Smooth,Slight_Luster,[base_color_unspecified],[weight_unspecified],6_-_Studio,
62964822,1502,Ansco,Cyko,1911,0,Smooth,Slight Luster,[base color unspecified],[weight unspecified],6 - Studio,Not exposed - package open,0,23.0,C,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,Smooth,Slight_Luster,[base_color_unspecified],[weight_unspecified],6_-_Studio,
1229482430,2935,Kodak,Velox,1911,1,[texture unspecified],Matte,[base color unspecified],[weight unspecified],Carbon (Velox),Not exposed - package open,0,55.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],Carbon_(Velox),
2002522557,3168,Ansco,Cyko,1911,0,Smooth,Slight Luster,[base color unspecified],[weight unspecified],6 - Studio,Not exposed - package open,0,69.0,C,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,Smooth,Slight_Luster,[base_color_unspecified],[weight_unspecified],6_-_Studio,
926200925,5439,Kodak,Velvet Green,1911,0,Velvet,Velvet,[base color unspecified],Double Weight,[not specified],Sample book,0,12.0,12,1.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velvet_Green,Velvet,Velvet,[base_color_unspecified],Double_Weight,[not_specified],
991869391,128,Kodak Canada,Velox,1912,0,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,4.0,A,,,http://www.wikidata.org/entity/Q28974279,,Kodak_Canada,Velox,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
1173531604,1453,Kodak,Velox,1912,0,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Not exposed - package open,0,23.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
1190888640,2598,Kodak,Velox,1912,0,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Not exposed - package open,0,52.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
1834931190,2630,Kodak,Velox,1912,1,[texture unspecified],Matte,[base color unspecified],[weight unspecified],Portrait (Velox),Package only,0,19.0,,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],Portrait_(Velox),
51291736,2774,Defender,Argo,1912,0,[texture unspecified],Matte,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,69.0,C,,,,,Defender,Argo,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],[not_specified],
1861857927,2775,Defender,Argo,1912,0,[texture unspecified],Matte,[base color unspecified],[weight unspecified],[not specified],Not exposed - package sealed,0,69.0,C,,,,,Defender,Argo,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],[not_specified],
386509754,3188,Defender,Argo,1912,0,[texture unspecified],Matte,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,69.0,C,,,,,Defender,Argo,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],[not_specified],
538599966,4280,Defender,Argo,1912,1,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package sealed,0,98.0,A,,,,,Defender,Argo,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
901106875,4281,Defender,Argo,1912,1,[texture unspecified],Glossy,[base color unspecified],Post Card,[not specified],Not exposed - package sealed,0,98.0,A,,,,,Defender,Argo,[texture_unspecified],Glossy,[base_color_unspecified],Post_Card,[not_specified],
467375228,5206,Defender,Argo,1912,1,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,114.0,B,,,,,Defender,Argo,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
152,55,Kodak,Azo,1913,0,Rough,Matte,Natural White,Single Weight,D (Azo),Not exposed - package open,0,9.0,A,,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,Rough,Matte,Natural_White,Single_Weight,D_(Azo),
626823210,324,Defender,Metalotype,1913,1,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Package only,0,19.0,,,,,,Defender,Metalotype,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
1008889597,979,Kodak,Azo,1913,0,Rough,Matte,Natural White,Double Weight,D (Azo),Package only,0,19.0,,,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,Rough,Matte,Natural_White,Double_Weight,D_(Azo),
1350401236,1450,Defender,Argo,1913,0,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,23.0,D,,,,,Defender,Argo,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
818446558,1451,Defender,Argo,1913,0,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,23.0,D,,,,,Defender,Argo,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
580627398,2116,Kodak,Solio,1913,0,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,38.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Solio,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
2145795021,5478,Kodak,Velox,1913,0,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Not exposed - package open,0,132.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
2145796744,5587,National,Platni,1913,0,[texture unspecified],[gloss unspecified],White,[weight unspecified],[not specified],Package only,0,132.0,B,,,,,National,Platni,[texture_unspecified],[gloss_unspecified],White,[weight_unspecified],[not_specified],
2145796748,5591,Kodak,Solio,1913,0,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Exposed - package open,0,132.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Solio,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
1352199911,321,Ansco,Cyko,1914,0,Linen,Matte,Buff,Double Weight,Buff,Not exposed - package sealed,0,12.0,B,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,Linen,Matte,Buff,Double_Weight,Buff,
2017028220,1446,Kodak,Velox,1914,0,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Not exposed - package sealed,0,23.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
1073679117,1839,Kodak London,Velox,1914,1,[texture unspecified],Semi Matte,[base color unspecified],[weight unspecified],Art,Not exposed - package sealed,0,35.0,B,,K01,http://viaf.org/viaf/150021959,,Kodak_London,Velox,[texture_unspecified],Semi_Matte,[base_color_unspecified],[weight_unspecified],Art,K01
208898700,2597,Kodak,Velox,1914,0,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Not exposed - package sealed,0,52.0,E,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
2145796742,5585,Kodak,Azo,1914,0,Smooth,Semi Matte,White,Double Weight,E (Azo),Not exposed - package open,0,132.0,B,,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,Smooth,Semi_Matte,White,Double_Weight,E_(Azo),
55,24,Kodak,Velox,1915,0,[texture unspecified],Matte,[base color unspecified],[weight unspecified],Carbon (Velox),Not exposed - package open,0,4.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],Carbon_(Velox),
58,28,Kodak,Azo,1915,0,[texture unspecified],[gloss unspecified],[base color unspecified],Single Weight,[not specified],Not exposed - package open,0,4.0,C,,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],Single_Weight,[not_specified],
177,70,Ansco,Cyko,1915,0,Smooth,Slight Luster,[base color unspecified],[weight unspecified],6 - Studio,Not exposed - package sealed,0,10.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,Smooth,Slight_Luster,[base_color_unspecified],[weight_unspecified],6_-_Studio,
178,71,Ansco,Cyko,1915,0,Smooth,Slight Luster,[base color unspecified],[weight unspecified],6 - Studio,Not exposed - package sealed,0,10.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,Smooth,Slight_Luster,[base_color_unspecified],[weight_unspecified],6_-_Studio,
180,73,Ansco,Cyko,1915,0,Smooth,Slight Luster,[base color unspecified],[weight unspecified],6 - Studio,Package only,0,19.0,,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,Smooth,Slight_Luster,[base_color_unspecified],[weight_unspecified],6_-_Studio,
182,75,Ansco,Cyko,1915,0,[texture unspecified],Glossy,[base color unspecified],[weight unspecified],[not specified],Not exposed - package open,0,10.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Cyko,[texture_unspecified],Glossy,[base_color_unspecified],[weight_unspecified],[not_specified],
589051358,904a,Kodak,Velox,1915,1,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Sample book,0,11.0,11,3.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
308174274,904aa,Kodak,Velox,1915,1,Rough,[gloss unspecified],[base color unspecified],[weight unspecified],Rough (Velox),Sample book,0,11.0,11,13.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Rough,[gloss_unspecified],[base_color_unspecified],[weight_unspecified],Rough_(Velox),
635104263,904b,Kodak,Velox,1915,1,[texture unspecified],Enameled,[base color unspecified],[weight unspecified],Glossy (Velox),Sample book,0,11.0,11,3.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Enameled,[base_color_unspecified],[weight_unspecified],Glossy_(Velox),
1414695580,904bb,Kodak,Velox,1915,1,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Sample book,0,11.0,11,13.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
1225265779,904c,Kodak,Velox,1915,1,[texture unspecified],Matte,[base color unspecified],[weight unspecified],Carbon (Velox),Sample book,0,11.0,11,3.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],Carbon_(Velox),
1777695379,904cc,Kodak,Velox,1915,1,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Sample book,0,11.0,11,14.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
1262579658,904d,Kodak,Velox,1915,1,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Sample book,0,11.0,11,3.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
839294422,904dd,Kodak,Velox,1915,1,[texture unspecified],Matte,[base color unspecified],[weight unspecified],Portrait (Velox),Sample book,0,11.0,11,14.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],Portrait_(Velox),
2056248701,904e,Kodak,Velox,1915,1,[texture unspecified],Matte,[base color unspecified],[weight unspecified],Carbon (Velox),Sample book,0,11.0,11,4.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Matte,[base_color_unspecified],[weight_unspecified],Carbon_(Velox),
2072509795,904ee,Kodak,Velox,1915,1,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Sample book,0,11.0,11,15.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
2055748856,904f,Kodak,Velox,1915,1,[texture unspecified],Enameled,[base color unspecified],[weight unspecified],Glossy (Velox),Sample book,0,11.0,11,4.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Enameled,[base_color_unspecified],[weight_unspecified],Glossy_(Velox),
1907458968,904ff,Kodak,Velox,1915,1,[texture unspecified],Semi Glossy,[base color unspecified],[weight unspecified],Velvet (Velox),Sample book,0,11.0,11,15.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,[texture_unspecified],Semi_Glossy,[base_color_unspecified],[weight_unspecified],Velvet_(Velox),
