"PhotoID","Year","DateUncertain","Catalog Number","Secondary Catalog Number","Manufacturer","Brand","Format","Texture2","Reflectance2","BaseColor2","Weight2","SurfaceDesignation2","Omit_from_Paperbase","LocationBox","LocationBag","Exposure","BackprintingPrimary","ProcessName","Link","AATA_ID"
-1039265100,"1940",1,5290,,"Opta","Optagas","Not exposed - package sealed","Smooth","Glossy","Cream","Single Weight","G.9",0,132,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
284340606,"1940",1,5300,,"Rusi","Gaslight Paper","Not exposed - package open","[texture unspecified]","Semi Matte","Cream","Single Weight","[not specified]",0,132,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1320003703,"1940",1,5412,"b","Gevaert","Ridax","Sample book","[texture unspecified]","Glossy","White","Single Weight","8",0,11,"14",15,"G03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
459176214,"1940",1,5412,"c","Gevaert","Ridax","Sample book","[texture unspecified]","Glossy","Cream","Single Weight","47",0,11,"14",16,"G03","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
132451551,"1940",1,5412,"d","Gevaert","Artona","Sample book","Smooth","Matte","Cream","Double Weight","K5",0,11,"14",17,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-684762587,"1940",1,5412,"e","Gevaert","Artona","Sample book","Smooth","Semi Matte","Cream","Double Weight","K7",0,11,"14",18,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-292546942,"1940",1,5412,"f","Gevaert","Artona","Sample book","Velour","Matte","Cream","Double Weight","K31",0,11,"14",19,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-99827493,"1940",1,5412,"g","Gevaert","Gevarto","Sample book","[texture unspecified]","Glossy","Cream","Single Weight","47",0,11,"14",20,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1723684736,"1940",1,5412,"h","Gevaert","Gevarto","Sample book","Smooth","Semi Matte","White","Double Weight","K3",0,11,"14",21,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1947901569,"1940",1,5412,"i","Gevaert","Gevarto","Sample book","Smooth","Semi Matte","Cream","Double Weight","K7",0,11,"14",22,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
777372334,"1940",1,5412,"j","Gevaert","Gevarto","Sample book","[texture unspecified]","Glossy","White","Double Weight","K8",0,11,"14",23,"G04","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-142898025,"1940",1,5412,"k","Gevaert","Gevarto","Sample book","Special Grained","Luster","White","Double Weight","K44",0,11,"14",24,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-205037428,"1940",1,5412,"l","Gevaert","Gevarto","Sample book","Special Grained","Luster","Cream","Double Weight","K45",0,11,"14",25,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1237576090,"1940",1,5412,"m","Gevaert","Gevatone","Sample book","Smooth","Matte","Cream","Double Weight","K5",0,11,"14",26,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-539988973,"1940",1,5412,"n","Gevaert","Gevatone","Sample book","Platinogravure","Platinogravure","Ivory","Double Weight","K24",0,11,"14",27,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2122060120,"1940",1,5412,"o","Gevaert","Gevatone","Sample book","[texture unspecified]","Super Matte","White","Double Weight","K28",0,11,"14",28,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1049774266,"1940",1,5412,"p","Gevaert","Gevatone","Sample book","[texture unspecified]","Super Matte","Cream","Double Weight","K29",0,11,"14",29,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2039342257,"1940",1,5412,"q","Gevaert","Gevatone","Sample book","Rough","Velvet","White","Double Weight","K48",0,11,"14",30,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1353201948,"1940",1,5412,"r","Gevaert","Gevatone","Sample book","Rough","Velvet","Cream","Double Weight","K49",0,11,"14",31,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1926305714,"1940",1,5412,"s","Gevaert","Ortho-Brom","Sample book","Smooth","Matte","White","Single Weight","1",0,11,"14",32,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1237693136,"1940",1,5412,"t","Gevaert","Ortho-Brom","Sample book","[texture unspecified]","Glossy","White","Double Weight","K8",0,11,"14",33,"G04","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-979848847,"1940",1,5412,"u","Gevaert","Ortho-Brom","Sample book","Fine Grained","Royal","White","Double Weight","K34",0,11,"14",34,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-763185442,"1940",1,5412,"v","Gevaert","Ortho-Brom","Sample book","Silk Finish","Semi Matte","White","Double Weight","K36",0,11,"14",35,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1388681479,"1940",1,5412,"w","Gevaert","Gevaluxe","Sample book","Velour","Matte","Special Cream","Double Weight","Gvlx Vlrs",0,11,"14",36,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
532072634,"1940",1,5414,"aa","Mimosa","Carbon Braun","Sample book","[texture unspecified]","Deep Matte","White","Double Weight","113e",0,22,"14",36,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-847142078,"1940",1,5414,"b","Mimosa","Sunotype","Sample book","[texture unspecified]","Glossy","Cream","Single Weight","21",0,22,"14",5,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
249726328,"1940",1,5414,"bb","Mimosa","Aktograph Paper","Sample book","[texture unspecified]","Matte","White","Thin","3 (Aktograph)",0,22,"14",38,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1175846080,"1940",1,5414,"c","Mimosa","Helioton","Sample book","[texture unspecified]","Glossy","White","Single Weight","01",0,22,"14",7,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1802584828,"1940",1,5414,"cc","Mimosa","Aktograph Paper","Sample book","[texture unspecified]","Matte","White","Thin","3 (Aktograph)",0,22,"14",39,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1423991954,"1940",1,5414,"d","Mimosa","Helioton","Sample book","[texture unspecified]","Glossy","Pink","Single Weight","41",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2014785099,"1940",1,5414,"dd","Mimosa","Aktoflex Paper","Sample book","[texture unspecified]","Matte","White","Thin","2 (Aktoflex)",0,22,"14",41,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1153036381,"1940",1,5414,"e","Mimosa","Velotype","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,22,"14",10,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
6153552,"1940",1,5414,"ee","Mimosa","Aktoflex Paper","Sample book","[texture unspecified]","Matte","White","Thin","2 (Aktoflex)",0,22,"14",42,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1237524947,"1940",1,5414,"f","Mimosa","Velotype","Sample book","[texture unspecified]","Matte","White","Double Weight","113",0,22,"14",11,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
814165777,"1940",1,5414,"ff","Mimosa","Film Paper","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","1 (Film Paper)",0,22,"14",46,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1854617543,"1940",1,5414,"g","Mimosa","Velotype","Sample book","Grained","[gloss unspecified]","White","Double Weight","117",0,22,"14",12,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1528101421,"1940",1,5414,"gg","Mimosa","Film Paper","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","1 (Film Paper)",0,22,"14",48,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2080740657,"1940",1,5414,"h","Mimosa","Velotype","Sample book","Fine Grained","[gloss unspecified]","White","Double Weight","118",0,22,"14",13,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-398114914,"1940",1,5414,"i","Mimosa","Velotype","Sample book","[texture unspecified]","Semi Matte","Cream","Double Weight","122",0,22,"14",14,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1557406407,"1940",1,5414,"j","Mimosa","Velotype","Sample book","[texture unspecified]","Matte","Cream","Double Weight","123",0,22,"14",15,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-146217220,"1940",1,5414,"k","Mimosa","Velotype","Sample book","Fine Grained","[gloss unspecified]","Cream","Double Weight","128",0,22,"14",16,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-900267443,"1940",1,5414,"l","Mimosa","Velotype","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,22,"14",18,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
492848451,"1940",1,5414,"m","Mimosa","Velotype","Sample book","[texture unspecified]","Matte","White","Double Weight","113",0,22,"14",19,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-370778424,"1940",1,5414,"n","Mimosa","Velotype","Sample book","Grained","[gloss unspecified]","White","Double Weight","117",0,22,"14",20,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-525969111,"1940",1,5414,"o","Mimosa","Velotype","Sample book","Fine Grained","[gloss unspecified]","White","Double Weight","118",0,22,"14",21,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
781746742,"1940",1,5414,"p","Mimosa","Velotype","Sample book","[texture unspecified]","Semi Matte","Cream","Double Weight","122",0,22,"14",22,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
894134143,"1940",1,5414,"q","Mimosa","Velotype","Sample book","[texture unspecified]","Matte","Cream","Double Weight","123",0,22,"14",23,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1040364716,"1940",1,5414,"r","Mimosa","Luxus Bromosa","Sample book","[texture unspecified]","Glossy","White","Single Weight","01",0,22,"14",25,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-600590907,"1940",1,5414,"s","Mimosa","Luxus Bromosa","Sample book","[texture unspecified]","Glossy","Cream","Single Weight","21",0,22,"14",26,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2103053918,"1940",1,5414,"t","Mimosa","Luxus Bromosa","Sample book","[texture unspecified]","Glossy","White","Double Weight","111",0,22,"14",27,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-859634309,"1940",1,5414,"u","Mimosa","Luxus Bromosa","Sample book","[texture unspecified]","Matte","White","Double Weight","113",0,22,"14",28,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1827960992,"1940",1,5414,"v","Mimosa","Luxus Bromosa","Sample book","Grained","[gloss unspecified]","White","Double Weight","117",0,22,"14",29,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-749145055,"1940",1,5414,"w","Mimosa","Luxus Bromosa","Sample book","Fine Grained","[gloss unspecified]","White","Double Weight","118",0,22,"14",30,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
892899278,"1940",1,5414,"x","Mimosa","Luxus Bromosa","Sample book","[texture unspecified]","Matte","Cream","Double Weight","123",0,22,"14",31,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1717281993,"1940",1,5414,"y","Mimosa","Luxus Bromosa","Sample book","Fine Grained","[gloss unspecified]","Cream","Double Weight","128",0,22,"14",32,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1500024148,"1940",1,5414,"z","Mimosa","Verda","Sample book","[texture unspecified]","Matte","White","Double Weight","113",0,22,"14",34,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-450266090,"1940",1,5440,,"Haloid","Industro","Sample book","Egg Shell","Luster","Buff","Double Weight","PP",0,11,"14",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796917,"1940",1,5499,"b","Kodak","Azo","Sample book","Smooth","Luster","Cream White","Double Weight","AA (Azo)",0,22,,3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796746,"1940",1,5589,,"Fotorite","Contact Paper","Not exposed - package sealed","[texture unspecified]","Semi Matte","White","Single Weight","[not specified]",0,131,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145795225,"1941",0,20,"a","Kodak","[Indeterminate]","Sample book","Smooth","Glossy","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1781848901,"1941",0,20,"b","Kodak","[Indeterminate]","Sample book","Smooth","Luster","[base color unspecified]","[weight unspecified]","[not specified]",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1619691810,"1941",0,20,"c","Kodak","[Indeterminate]","Sample book","Smooth","Luster","[base color unspecified]","[weight unspecified]","[not specified]",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
978902048,"1941",0,20,"d","Kodak","[Indeterminate]","Sample book","Fine Grained","Luster","[base color unspecified]","[weight unspecified]","[not specified]",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2137223585,"1941",0,20,"e","Kodak","[Indeterminate]","Sample book","Smooth","Matte","[base color unspecified]","[weight unspecified]","[not specified]",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796856,"1941",0,20,"f","Kodak","[Indeterminate]","Sample book","Smooth","Semi Matte","[base color unspecified]","[weight unspecified]","[not specified]",0,149,,8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-629599049,"1941",0,20,"g","Kodak","[Indeterminate]","Sample book","Fine Grained","Matte","[base color unspecified]","[weight unspecified]","[not specified]",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
178589228,"1941",0,20,"h","Kodak","[Indeterminate]","Sample book","Rough","Matte","[base color unspecified]","[weight unspecified]","[not specified]",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-658569795,"1941",0,20,"i","Kodak","[Indeterminate]","Sample book","Rough","Luster","[base color unspecified]","[weight unspecified]","[not specified]",0,22,"14",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
